ticker,event_date,trade_date,mod_amount,award_id,description,mod_number,price_t0,price_t1,stock_return,market_return,excess_return,direction
LMT,1994-09-15,2021-12-17,69995859.74,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A014,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1994-10-15,2021-12-17,320244997.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A017,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1994-10-15,2021-12-17,417571075.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A016,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1994-12-15,2021-12-17,36755487.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A020,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1995-01-31,2021-12-17,52492059.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A021,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1995-02-28,2021-12-17,41058732.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A024,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1995-03-31,2021-12-17,61726284.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A026,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1995-04-15,2021-12-17,175899453.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A027,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1995-05-15,2021-12-17,32489832.87,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A029,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1995-06-15,2021-12-17,60393636.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A030,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1995-07-15,2021-12-17,39999640.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A031,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1995-08-15,2021-12-17,23276537.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A032,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1995-09-15,2021-12-17,45494940.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A035,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1995-10-15,2021-12-17,99140036.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A036,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1995-11-15,2021-12-17,634567932.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A037,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1995-12-15,2021-12-17,62018775.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A038,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1996-01-15,2021-12-17,56564321.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A039,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1996-02-15,2021-12-17,88456580.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A040,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1996-03-15,2021-12-17,42755222.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A041,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1996-04-15,2021-12-17,58467221.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A042,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1996-05-15,2021-12-17,40307863.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A043,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1996-06-15,2021-12-17,25546641.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A044,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1996-07-15,2021-12-17,113366760.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A045,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1996-08-15,2021-12-17,20409106.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A046,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1996-09-15,2021-12-17,21440984.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A047,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1996-09-15,2021-12-17,22758411.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A049,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
LMT,1996-11-05,2021-12-17,210308407.0,CONT_AWD_DEAC0494AL85000_8900_-NONE-_-NONE-,,A050,307.4231872558594,312.9080810546875,0.01784150976960371,0.03691042791499715,-0.01906891814539344,increase
